Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
304	91.02	1.29	Neural Network (Specific Model)	11	0.885	47397	323.5832083958021	2192605	0.43	2001	71	114778	None
3042	9.48	0.06	Neural Network (Specific Model)	11	0.886	42771	279.4983922829582	293009	0.43	311	17	118122	None
3047	11.2	0.1	Neural Network (Specific Model)	11	0.939	6272	198.29233511586452	353543	0.57	561	71	29107	None
3090	45.95	1.55	Neural Network (Specific Model)	11	0.889	5001	275.5357142857143	1221410	0.6	1316	259	27815	None
313	94.73	77.53	Gradient Boost (General Model)	11	0.892	10105	290.86227683746813	4210954	0.61	4313	633	109614	None
315	84.14	4.18	Neural Network (Specific Model)	11	0.885	23321	313.4512743628186	2124070	0.59	2001	157	106547	None
3166	5.83	0.03	Neural Network (Specific Model)	11	0.894	9671	292.9795918367347	240266	0.53	245	40	25938	None
319	87.66	91.97	Neural Network (Specific Model)	11	0.878	7810	320.02839539244576	8148027	0.51	7466	1333	105097	None
3200	9.78	0.54	Neural Network (Specific Model)	11	0.855	5448	264.4378531073446	326096	0.41	354	67	25462	None
321	100.0	43.5	Gradient Boost (General Model)	11	0.899	12022	282.6817990752417	2238398	0.28	2379	272	103902	None
32652	9.34	0.22	Neural Network (Specific Model)	11	0.898	2531	232.39655172413794	269877	0.57	348	104	5217	None
3314	84.76	5.4	Neural Network (Specific Model)	11	0.853	11166	327.3163317877383	2230250	0.56	1941	257	57079	None
3323	87.38	47.95	Gradient Boost (General Model)	11	0.928	4929	276.3296632124352	2751171	0.34	3088	611	24751	None
33771	11.56	0.64	Neural Network (Specific Model)	11	0.91	3917	323.2433628318584	721600	0.42	678	188	27181	None
3390	8.95	0.27	Neural Network (Specific Model)	11	0.945	6859	452.6842105263158	217948	0.38	152	42	19686	None
340	80.64	2.38	Neural Network (Specific Model)	11	0.876	26283	312.5830050647158	1900297	0.6	1777	130	91376	None
3491	84.05	2.16	Gradient Boost (General Model)	11	0.937	7554	352.659174072138	2158000	0.5	1913	348	23957	None
35157	27.47	0.22	Gradient Boost (General Model)	11	0.835	4695	179.98782138024356	473823	0.39	739	114	8459	Low confidence prediction - substantial (72%) disagreement between completeness prediction models
3614	9.6	0.67	Neural Network (Specific Model)	11	0.908	5401	247.62087912087912	592264	0.51	728	123	23351	None
364	100.0	113.75	Gradient Boost (General Model)	11	0.899	15231	280.2384272872385	11114854	0.28	11903	1551	86201	Low confidence prediction - substantial (46%) disagreement between completeness prediction models
3651	70.95	47.39	Neural Network (Specific Model)	11	0.866	3358	270.77022526934377	4778991	0.62	5105	1400	23225	None
3729	47.68	0.91	Neural Network (Specific Model)	11	0.909	4337	274.011393514461	1030307	0.54	1141	261	22882	None
3731	70.48	0.87	Gradient Boost (General Model)	11	0.884	5491	300.59659393294305	1914590	0.58	1879	388	22876	None
379	98.11	0.26	Gradient Boost (General Model)	11	0.891	24161	323.8558234992304	2122787	0.59	1949	123	84217	None
386	87.89	2.17	Neural Network (Specific Model)	11	0.865	18612	310.34684453565933	2095250	0.6	1949	178	82829	None
3877	90.32	56.07	Gradient Boost (General Model)	11	0.892	3217	275.23696248856356	5046569	0.61	5465	1528	25713	None
4053	6.74	2.26	Neural Network (Specific Model)	11	0.947	5108	257.0164609053498	394778	0.43	486	84	21618	None
4065	82.84	2.55	Neural Network (Specific Model)	11	0.888	6670	291.7042110603754	1938288	0.43	1971	351	21565	None
4218	8.58	0.0	Neural Network (Specific Model)	11	0.892	2553	250.03819444444446	241393	0.53	288	91	5260	None
43204	7.41	0.21	Neural Network (Specific Model)	11	0.941	4029	246.22601839684626	596114	0.53	761	141	27111	None
4408	84.99	10.01	Gradient Boost (General Model)	11	0.897	4042	272.1450676982592	1879797	0.28	2068	479	20415	None
4449	78.17	22.3	Gradient Boost (General Model)	11	0.909	3287	279.52798925212716	2057191	0.28	2233	614	20302	None
45448	8.75	0.0	Neural Network (Specific Model)	11	0.872	2414	269.70798898071627	336503	0.38	363	137	4227	None
459	93.85	100.13	Neural Network (Specific Model)	11	0.812	8670	322.7735354669661	6361979	0.52	5343	978	73002	None
468	98.83	107.55	Gradient Boost (General Model)	11	0.891	11181	299.7141897081413	10500406	0.53	10416	1599	178009	None
471	10.3	0.79	Neural Network (Specific Model)	11	0.909	68443	240.12363636363636	217083	0.41	275	20	71717	None
4830	36.48	14.04	Neural Network (Specific Model)	11	0.878	5055	289.8331914893617	1162217	0.34	1175	265	18677	None
486	4.8	0.21	Neural Network (Specific Model)	11	0.885	20933	275.3342465753425	339653	0.47	365	19	70140	None
5026	4.59	0.09	Neural Network (Specific Model)	11	0.928	9726	298.62546816479403	256718	0.44	267	40	15375	None
519	90.33	1.76	Gradient Boost (General Model)	11	0.889	15990	312.9050549450549	2396852	0.57	2275	233	66808	None
522	98.7	110.81	Gradient Boost (General Model)	11	0.921	9254	301.20948342995587	11320196	0.37	11557	1652	318683	Low confidence prediction - substantial (29%) disagreement between completeness prediction models
53	96.51	84.19	Neural Network (Specific Model)	11	0.862	50396	349.5136612021858	5109978	0.62	4209	231	211490	None
54	84.71	0.16	Neural Network (Specific Model)	11	0.886	82317	318.56777041942604	2440223	0.42	2265	46	210893	None
5405	11.95	3.97	Neural Network (Specific Model)	11	0.87	4496	236.60579710144927	560332	0.52	690	126	44679	None
55	9.75	108.86	Neural Network (Specific Model)	11	0.881	25592	316.57805323446405	19460004	0.52	18071	1894	397680	None
552	90.51	1.38	Neural Network (Specific Model)	11	0.883	14666	310.64970733903647	2341146	0.59	2221	202	98465	None
554	23.32	105.11	Neural Network (Specific Model)	11	0.899	4776	292.3319288389513	14557158	0.43	14952	3320	64617	None
5586	76.23	1.34	Neural Network (Specific Model)	11	0.92	4994	292.9820609094702	2284427	0.44	2397	508	25239	None
5674	73.58	0.3	Gradient Boost (General Model)	11	0.89	6198	290.08113730929267	1407585	0.54	1442	262	28509	None
5718	5.99	0.0	Neural Network (Specific Model)	11	0.871	4209	279.1375	230582	0.48	240	52	17090	None
58256	5.99	0.05	Neural Network (Specific Model)	11	0.915	2807	387.24	221168	0.36	175	78	3628	None
595	9.72	0.41	Neural Network (Specific Model)	11	0.879	4456	207.84773662551441	511992	0.44	729	115	62207	None
5958	21.18	1.7	Neural Network (Specific Model)	11	0.903	7354	283.8647450110865	849060	0.37	902	156	22138	None
607	83.42	0.06	Neural Network (Specific Model)	11	0.902	15424	352.0064289888954	3998698	0.44	3422	377	61634	None
62638	8.86	0.04	Neural Network (Specific Model)	11	0.84	4136	259.2490421455939	241425	0.58	261	61	11895	None
628	100.0	107.93	Gradient Boost (General Model)	11	0.904	5435	273.03604497354496	8203835	0.37	9072	1733	75260	None
63	98.58	1.66	Gradient Boost (General Model)	11	0.891	64000	318.72935535428877	2010739	0.61	1877	54	198097	None
637	75.75	16.12	Gradient Boost (General Model)	11	0.894	3532	273.35493573967733	3345496	0.44	3657	950	31428	None
64183	53.59	2.85	Neural Network (Specific Model)	11	0.873	5848	295.0872	1266432	0.6	1250	258	18268	None
6456	69.53	1.13	Gradient Boost (General Model)	11	0.887	4989	287.1617647058824	1385073	0.61	1428	313	15724	None
663	5.26	0.53	Neural Network (Specific Model)	11	0.924	10321	281.78723404255317	298120	0.46	329	39	57935	None
68	95.69	2.93	Gradient Boost (General Model)	11	0.871	68720	299.91274842462434	2126570	0.59	2063	73	191636	None
682	4.94	0.06	Neural Network (Specific Model)	11	0.887	23270	232.58415841584159	237207	0.57	303	27	56739	None
6943	83.62	9.9	Gradient Boost (General Model)	11	0.925	4121	296.1504132231405	1160226	0.32	1210	303	26333	None
70	100.0	22.73	Neural Network (Specific Model)	11	0.882	44302	292.47491230745766	6513281	0.57	6557	593	188467	None
702	3.97	0.45	Neural Network (Specific Model)	11	0.918	23390	330.34983498349834	326319	0.39	303	21	55400	None
71	91.58	101.86	Neural Network (Specific Model)	11	0.88	42262	312.0629647992067	6427904	0.43	6051	420	246858	None
73	99.61	99.63	Gradient Boost (General Model)	11	0.879	73138	315.3305954825462	3664782	0.41	3409	83	185498	None
754	88.79	0.22	Neural Network (Specific Model)	11	0.89	15120	318.66273027869624	2272206	0.6	2117	202	52465	None
7590	3.63	0.26	Neural Network (Specific Model)	11	0.831	7474	217.78323699421966	270987	0.49	346	45	14128	None
790	80.3	86.83	Gradient Boost (General Model)	11	0.901	5184	281.08560090702946	6593844	0.57	7056	1415	50463	None
7931	20.89	6.7	Neural Network (Specific Model)	11	0.926	4889	223.60883036405886	928173	0.56	1291	214	11000	None
797	11.48	0.29	Neural Network (Specific Model)	11	0.907	26457	284.11149825783974	269049	0.51	287	24	50233	None
81	87.44	1.48	Neural Network (Specific Model)	11	0.869	48765	320.84141176470587	2351981	0.59	2125	80	170503	None
813	94.55	0.15	Gradient Boost (General Model)	11	0.896	8475	287.54575846218137	2301063	0.54	2393	342	49387	None
8402	6.65	0.02	Neural Network (Specific Model)	11	0.826	4193	100.1541450777202	269989	0.46	772	68	8296	None
858	12.38	0.59	Neural Network (Specific Model)	11	0.913	6448	263.1513157894737	393807	0.42	456	71	48087	None
877	82.57	0.73	Gradient Boost (General Model)	11	0.901	8093	279.8925925925926	1506578	0.46	1620	235	47549	None
8842	11.11	0.07	Neural Network (Specific Model)	11	0.844	5649	143.00804828973844	247418	0.4	497	44	12682	None
9	100.0	1.93	Gradient Boost (General Model)	11	0.878	186917	306.69332121762835	2301617	0.4	2201	27	418794	None
9181	3.96	0.0	Neural Network (Specific Model)	11	0.994	3636	1149.9833333333333	208269	0.38	60	56	12365	None
94256	55.82	16.84	Gradient Boost (General Model)	11	0.938	5035	260.4342713145737	1969304	0.42	2381	429	29748	Low confidence prediction - substantial (44%) disagreement between completeness prediction models
95165	21.08	2.07	Neural Network (Specific Model)	11	0.879	23802	296.0722291407223	809643	0.42	803	98	69158	None
9855	35.77	7.43	Neural Network (Specific Model)	11	0.929	3030	273.0032715376227	805699	0.33	917	259	11775	None
10	93.7	109.55	Neural Network (Specific Model)	11	0.877	73114	314.85495022123894	7779726	0.41	7232	224	418015	None
101114	4.82	0.05	Neural Network (Specific Model)	11	0.88	7350	279.8732394366197	202650	0.52	213	35	17299	None
1014	45.64	0.82	Neural Network (Specific Model)	11	0.844	24695	205.88163265306122	711802	0.44	980	62	43769	None
1018	94.18	1.78	Gradient Boost (General Model)	11	0.917	16327	317.47631080227416	1642003	0.38	1583	152	38276	None
1032	92.82	75.57	Gradient Boost (General Model)	11	0.912	8742	261.8977375565611	1899828	0.26	2210	282	43306	None
10332	41.87	7.58	Neural Network (Specific Model)	11	0.861	3205	246.60518934081347	1223372	0.27	1426	378	11396	None
1044	86.25	0.82	Neural Network (Specific Model)	11	0.896	6623	274.5886727688787	1605295	0.38	1748	290	38581	None
1045	4.61	0.09	Neural Network (Specific Model)	11	0.856	22844	258.1461538461538	234849	0.46	260	20	42990	None
1047	5.71	0.18	Neural Network (Specific Model)	11	0.919	13024	259.90697674418607	289575	0.42	344	39	42961	None
108734	39.08	7.42	Neural Network (Specific Model)	11	0.886	9788	267.74299249901304	2288737	0.39	2533	341	59971	None
109989	19.28	2.5	Neural Network (Specific Model)	11	0.897	28152	288.7346278317152	892012	0.44	927	53	127353	None
113	97.61	0.64	Gradient Boost (General Model)	11	0.895	74151	320.2851966873706	2070778	0.52	1932	54	139338	None
114259	14.83	0.55	Neural Network (Specific Model)	11	0.888	14356	263.46623376623376	682773	0.41	770	100	48654	None
114276	82.22	9.29	Gradient Boost (General Model)	11	0.891	69625	339.8458376156218	2223292	0.49	1946	43	205879	None
114280	54.92	1.74	Neural Network (Specific Model)	11	0.89	76365	337.056258790436	1612753	0.49	1422	29	173573	None
114285	20.39	0.9	Neural Network (Specific Model)	11	0.88	41821	283.2514534883721	662710	0.33	688	29	133184	None
114286	82.21	38.34	Neural Network (Specific Model)	11	0.868	34485	325.99747828523397	4014066	0.44	3569	258	127283	None
114289	13.69	0.31	Neural Network (Specific Model)	11	0.918	12064	260.0132231404959	512407	0.37	605	65	118892	None
114295	50.1	7.16	Neural Network (Specific Model)	11	0.894	48034	344.2434971098266	1595952	0.49	1384	47	107904	None
114307	15.62	3.68	Neural Network (Specific Model)	11	0.889	10530	301.73198198198196	451229	0.4	444	71	78795	None
114318	10.1	0.12	Neural Network (Specific Model)	11	0.861	23783	308.1578947368421	365996	0.56	342	22	87965	None
114320	6.26	0.28	Neural Network (Specific Model)	11	0.888	26061	308.99313501144167	455115	0.38	437	34	85563	None
114321	6.93	0.05	Neural Network (Specific Model)	11	0.903	31624	251.44871794871796	389743	0.48	468	21	85377	None
114324	6.25	6.2	Neural Network (Specific Model)	11	0.878	41202	382.3881578947368	396869	0.48	304	23	81800	None
114338	35.3	0.13	Neural Network (Specific Model)	11	0.896	30391	343.4796854521625	876144	0.5	763	33	74815	None
114345	11.59	0.06	Neural Network (Specific Model)	11	0.88	25823	235.3189269746647	536582	0.38	671	36	70073	None
114351	11.8	0.83	Neural Network (Specific Model)	11	0.884	21383	300.5669172932331	676801	0.48	665	54	66689	None
114433	11.42	1.86	Neural Network (Specific Model)	11	0.892	10523	257.40955631399316	506053	0.37	586	79	43196	None
114488	20.71	4.36	Neural Network (Specific Model)	11	0.897	7435	280.3669724770642	1222733	0.42	1308	206	41732	None
114493	7.03	0.01	Neural Network (Specific Model)	11	0.875	12354	287.18045112781954	261265	0.47	266	26	41355	None
114501	12.67	0.02	Neural Network (Specific Model)	11	0.868	26617	326.1815789473684	427367	0.43	380	25	43579	None
114521	81.9	28.01	Gradient Boost (General Model)	11	0.889	6113	308.5081256771398	2879214	0.61	2769	541	40194	None
114530	9.62	0.16	Neural Network (Specific Model)	11	0.884	6360	255.90563165905633	568030	0.34	657	111	39895	None
114535	9.17	0.02	Neural Network (Specific Model)	11	0.886	9015	283.80403458213254	332184	0.54	347	49	39329	None
114583	6.78	0.01	Neural Network (Specific Model)	11	0.917	6923	252.56913183279744	255652	0.52	311	44	37269	None
114596	15.69	0.09	Neural Network (Specific Model)	11	0.9	13971	299.4539877300613	325044	0.4	326	29	36327	None
114598	51.79	10.49	Neural Network (Specific Model)	11	0.871	11479	324.4230088495575	1261006	0.57	1130	130	36239	None
114616	9.95	0.0	Neural Network (Specific Model)	11	0.886	18480	254.73867595818814	246522	0.54	287	23	35700	None
114644	10.93	0.1	Neural Network (Specific Model)	11	0.904	7791	282.31868131868134	509840	0.4	546	97	25173	None
114832	25.55	3.82	Neural Network (Specific Model)	11	0.899	9902	304.86357786357786	789491	0.41	777	94	21472	None
114842	4.74	24.61	Neural Network (Specific Model)	11	0.89	5701	250.346875	269849	0.44	320	58	11467	None
114936	20.85	1.91	Neural Network (Specific Model)	11	0.918	8587	325.58766859344894	551243	0.42	519	75	23817	None
114941	10.99	2.15	Neural Network (Specific Model)	11	0.873	11333	264.22866894197955	530462	0.4	586	67	26600	None
114959	54.79	1.62	Neural Network (Specific Model)	11	0.873	8907	330.31280076997115	1177676	0.57	1039	155	26385	None
114964	7.44	0.07	Neural Network (Specific Model)	11	0.914	12814	303.00373134328356	265812	0.4	268	41	26286	None
114994	28.45	0.16	Neural Network (Specific Model)	11	0.886	5680	297.7360890302067	632821	0.61	629	124	22865	None
115061	40.97	1.07	Neural Network (Specific Model)	11	0.896	4854	285.36385737439224	1177162	0.43	1234	269	24523	None
115101	12.25	0.2	Neural Network (Specific Model)	11	0.888	5262	229.62157534246575	451450	0.35	584	96	23940	None
115115	0.0	20.14	Neural Network (Specific Model)	11	0.908	11123	159.81439820022499	468673	0.56	889	73	23685	None
115231	18.86	0.0	Neural Network (Specific Model)	11	0.889	10197	285.46268656716416	451121	0.41	469	55	22161	None
115287	8.66	0.01	Neural Network (Specific Model)	11	0.92	2774	264.6392156862745	219548	0.57	255	72	21438	None
115403	4.29	0.2	Neural Network (Specific Model)	11	0.885	5622	310.14948453608247	203560	0.38	194	42	20134	None
115502	11.5	0.07	Neural Network (Specific Model)	11	0.86	3532	230.90545454545455	220871	0.29	275	59	19410	None
115579	30.34	0.06	Neural Network (Specific Model)	11	0.901	3419	306.30314009661834	843337	0.46	828	249	14077	None
115882	6.38	0.08	Neural Network (Specific Model)	11	0.858	4322	243.77634961439588	330325	0.33	389	81	16608	None
115891	24.16	14.44	Neural Network (Specific Model)	11	0.886	4616	287.9341155234657	1077059	0.42	1108	254	16562	None
116153	11.96	0.0	Neural Network (Specific Model)	11	0.884	4927	276.025	336985	0.61	360	76	12150	None
116418	43.16	4.73	Neural Network (Specific Model)	11	0.877	3967	271.09178743961354	958177	0.6	1035	257	13860	None
116758	5.77	0.01	Neural Network (Specific Model)	11	0.895	3301	275.22222222222223	256773	0.49	279	71	15264	None
116781	9.86	0.16	Neural Network (Specific Model)	11	0.881	3088	237.77985948477752	344174	0.43	427	105	12508	None
116895	11.32	0.19	Neural Network (Specific Model)	11	0.972	2838	321.6802218114603	533564	0.53	541	183	6940	None
117452	30.01	0.1	Neural Network (Specific Model)	11	0.904	4059	288.45601173020526	651468	0.44	682	172	14461	None
118165	16.21	0.19	Neural Network (Specific Model)	11	0.875	3487	246.3778409090909	296855	0.54	352	89	9047	None
118511	12.07	0.1	Neural Network (Specific Model)	11	0.892	3181	252.63076923076923	275642	0.6	325	86	8863	None
118674	9.27	0.0	Neural Network (Specific Model)	11	0.897	3477	256.984756097561	281530	0.43	328	87	8644	None
119127	1.97	2.78	Neural Network (Specific Model)	11	0.902	4207	432.513698630137	210058	0.56	146	55	7685	None
120672	13.41	0.13	Neural Network (Specific Model)	11	0.927	2677	260.5493273542601	374965	0.42	446	136	6665	None
12167	81.23	20.01	Gradient Boost (General Model)	11	0.929	3385	263.8373812038015	804954	0.26	947	235	10199	None
122374	6.66	0.01	Neural Network (Specific Model)	11	0.877	2837	231.09195402298852	205899	0.59	261	73	5631	None
123	67.09	93.37	Neural Network (Specific Model)	11	0.912	12819	291.2096293140179	8979274	0.31	9388	1277	132583	Low confidence prediction - substantial (32%) disagreement between completeness prediction models
124	94.26	0.11	Neural Network (Specific Model)	11	0.886	36361	311.8255984367367	4314633	0.51	4094	187	131886	None
12583	5.2	0.45	Neural Network (Specific Model)	11	0.872	9986	225.74393530997304	287227	0.39	371	39	22459	None
12829	6.28	0.16	Neural Network (Specific Model)	11	0.923	48148	321.03553299492387	204882	0.36	197	17	80765	None
131	94.89	2.15	Neural Network (Specific Model)	11	0.881	47903	317.29258400927	1861894	0.41	1726	67	125914	None
1339	22.1	0.18	Neural Network (Specific Model)	11	0.884	3408	261.3446658851114	755048	0.61	853	228	12077	None
1408	6.41	0.27	Neural Network (Specific Model)	11	0.927	19021	331.0263157894737	202726	0.45	190	14	35941	None
14177	51.65	8.8	Gradient Boost (General Model)	11	0.928	2698	242.76847826086956	720580	0.35	920	257	9177	None
1426	80.71	0.44	Neural Network (Specific Model)	11	0.878	5437	262.5169833045481	1555403	0.52	1737	330	23303	None
14435	8.69	0.42	Neural Network (Specific Model)	11	0.882	6384	287.5993265993266	289827	0.39	297	53	27405	None
1488	5.04	0.09	Neural Network (Specific Model)	11	0.872	12930	231.8512658227848	251350	0.49	316	40	34698	None
15	99.96	93.54	Neural Network (Specific Model)	11	0.88	131619	313.8717877094972	3823244	0.41	3580	87	377759	None
1514	82.13	0.85	Gradient Boost (General Model)	11	0.913	8489	304.74444444444447	1709997	0.38	1710	249	34280	None
153	96.87	0.66	Gradient Boost (General Model)	11	0.876	22730	346.0003974562798	2977117	0.58	2516	204	114887	None
15488	61.47	19.61	Neural Network (Specific Model)	11	0.926	3197	256.4263959390863	1306466	0.37	1576	404	8618	None
1579	86.9	4.97	Neural Network (Specific Model)	11	0.888	6380	283.633215840763	4612227	0.5	4823	907	32939	None
15908	8.51	0.04	Neural Network (Specific Model)	11	0.888	4570	312.4349593495935	258870	0.59	246	59	13517	None
1648	6.68	0.25	Neural Network (Specific Model)	11	0.928	8894	208.87751004016064	334688	0.48	498	51	32668	None
1659	89.04	59.07	Neural Network (Specific Model)	11	0.911	3489	284.0076601671309	8040342	0.43	8616	2243	32584	None
166	86.67	54.19	Neural Network (Specific Model)	11	0.89	8001	298.3652733118971	4683523	0.53	4665	792	110013	None
1674	84.5	2.85	Neural Network (Specific Model)	11	0.888	40415	318.6492890995261	2266824	0.43	2110	96	130105	None
17	99.97	0.59	Neural Network (Specific Model)	11	0.878	187332	317.0252281266774	2016042	0.41	1863	19	374565	None
171	83.99	1.77	Neural Network (Specific Model)	11	0.874	28312	315.91422701592194	2109136	0.59	1947	110	107693	None
17624	29.3	4.43	Neural Network (Specific Model)	11	0.915	2820	271.17694641051565	878244	0.39	989	302	7883	None
18212	9.65	1.51	Neural Network (Specific Model)	11	0.912	9942	295.36196319018404	474088	0.43	489	64	45943	None
18298	12.82	0.18	Neural Network (Specific Model)	11	0.868	5129	260.31733333333335	335411	0.36	375	81	7689	None
1845	3.5	0.74	Neural Network (Specific Model)	11	0.9	12318	325.0479704797048	292401	0.52	271	43	30467	None
1989	49.56	7.08	Gradient Boost (General Model)	4	0.906	9567	203.1783950617284	1075443	0.36	1620	140	28991	Low confidence prediction - substantial (50%) disagreement between completeness prediction models
200	92.36	70.11	Gradient Boost (General Model)	11	0.923	7801	268.18627072888546	2256482	0.26	2593	360	97532	None
205	89.37	3.87	Neural Network (Specific Model)	11	0.896	29079	325.3381109886071	2957418	0.47	2721	200	97018	None
206	85.87	75.62	Neural Network (Specific Model)	11	0.872	7695	274.94292771710866	7269384	0.6	7692	1283	127165	None
212	9.5	1.01	Neural Network (Specific Model)	11	0.892	28016	296.9386281588448	275985	0.47	277	18	94850	None
214	99.42	21.26	Neural Network (Specific Model)	11	0.876	18655	317.38756388415675	2547940	0.56	2348	348	94428	None
2142	80.76	1.0	Gradient Boost (General Model)	11	0.865	12567	312.6031545741325	1717013	0.5	1585	174	48446	None
2165	60.8	1.32	Neural Network (Specific Model)	11	0.886	6372	282.0249391727494	1567368	0.59	1644	302	30171	None
2171	68.48	1.64	Neural Network (Specific Model)	11	0.911	5175	328.929422548121	2361190	0.41	2182	521	27399	None
224	93.06	93.51	Gradient Boost (General Model)	11	0.908	30262	295.1037786056413	3654722	0.26	3758	188	90416	None
2246	73.88	2.33	Gradient Boost (General Model)	11	0.867	6800	296.1698113207547	1573491	0.49	1537	266	26793	None
227	95.27	0.04	Gradient Boost (General Model)	11	0.913	37522	332.12410656270305	1675871	0.38	1539	54	90075	None
233	91.54	0.39	Gradient Boost (General Model)	11	0.893	33483	319.54545454545456	2052704	0.52	1914	94	88859	None
237	99.91	115.69	Gradient Boost (General Model)	11	0.877	79772	309.1836517176355	12882657	0.41	12197	547	391264	None
2429	8.41	0.01	Neural Network (Specific Model)	11	0.891	215231	248.40590405904058	225849	0.26	271	3	215231	None
2434	6.58	0.09	Neural Network (Specific Model)	4	0.899	174322	252.578125	214400	0.3	256	9	174322	None
2437	99.61	78.78	Neural Network (Specific Model)	11	0.888	38469	327.6194084575898	4521970	0.43	4091	191	148518	None
2439	28.41	30.38	Neural Network (Specific Model)	11	0.86	21646	252.42326814716606	2650366	0.32	3017	266	129553	None
2453	77.99	0.0	Neural Network (Specific Model)	11	0.909	53917	341.4843373493976	1868218	0.39	1660	55	102048	None
2456	4.26	0.93	Neural Network (Specific Model)	11	0.917	108999	463.17518248175185	207366	0.45	137	2	108999	None
246	99.99	0.72	Neural Network (Specific Model)	11	0.902	100556	370.2377664365056	4099219	0.42	3331	54	344423	None
2469	96.81	65.96	Neural Network (Specific Model)	11	0.887	33166	341.48343334202974	4422920	0.56	3833	196	116443	None
2477	6.46	0.88	Neural Network (Specific Model)	11	0.886	50945	289.6032863849765	417479	0.39	426	29	79375	None
248	99.99	0.67	Neural Network (Specific Model)	11	0.9	90063	323.97911832946636	2323485	0.34	2155	37	266567	None
2485	93.82	62.75	Neural Network (Specific Model)	11	0.908	6659	322.4834817012859	5381816	0.59	5055	1008	75524	None
2487	99.88	5.4	Neural Network (Specific Model)	11	0.888	43882	346.47370827617743	2554671	0.56	2187	87	102758	None
2494	4.43	0.41	Neural Network (Specific Model)	11	0.883	35808	320.130612244898	265688	0.48	245	22	71944	None
2499	100.0	59.9	Gradient Boost (General Model)	11	0.878	9884	307.6895874263261	3741675	0.59	3563	522	73323	None
2528	6.58	1.53	Neural Network (Specific Model)	11	0.929	14225	284.3463687150838	327796	0.4	358	39	59978	None
2540	77.14	1.17	Neural Network (Specific Model)	11	0.888	29120	324.765726681128	2021222	0.41	1844	102	66893	None
2562	89.29	4.49	Gradient Boost (General Model)	11	0.873	34408	325.99347471451875	2055274	0.62	1839	98	139071	None
2572	98.46	36.44	Neural Network (Specific Model)	11	0.922	24863	362.05801792828686	4725944	0.45	4016	479	86205	None
2584	82.97	7.19	Neural Network (Specific Model)	11	0.874	23978	328.0628302994715	1915348	0.6	1703	141	84494	None
2585	4.93	0.14	Neural Network (Specific Model)	11	0.935	30420	246.3764258555133	206940	0.35	263	9	83890	None
2594	6.52	0.22	Neural Network (Specific Model)	11	0.92	18938	365.38823529411764	303426	0.4	255	32	74841	None
2634	73.54	11.12	Gradient Boost (General Model)	11	0.893	16556	289.1664712778429	1655368	0.61	1706	180	114637	None
2671	96.46	1.65	Gradient Boost (General Model)	11	0.899	8757	299.2408980582524	1642673	0.62	1648	228	48146	None
2692	69.87	1.04	Gradient Boost (General Model)	11	0.895	10353	287.1631878557875	1520098	0.62	1581	190	59565	None
2705	13.01	0.51	Neural Network (Specific Model)	11	0.943	22211	355.48026315789474	686611	0.39	608	62	45522	None
27090	43.35	4.13	Gradient Boost (General Model)	11	0.887	2624	249.49742710120069	491370	0.28	583	184	5892	None
2717	58.65	20.41	Neural Network (Specific Model)	11	0.917	5906	296.84292314153714	2308132	0.37	2381	462	43913	None
2766	76.27	3.03	Neural Network (Specific Model)	11	0.873	13609	304.37297633872976	1677745	0.58	1606	151	43764	None
278	99.48	91.2	Neural Network (Specific Model)	11	0.885	41184	323.28213802435727	4853712	0.43	4434	208	143353	None
2805	81.1	1.56	Neural Network (Specific Model)	11	0.907	8708	286.62299293513166	1473686	0.35	1557	234	38611	None
2867	75.77	53.01	Gradient Boost (General Model)	11	0.91	7846	296.6382145653876	2493655	0.38	2554	387	35663	None
2890	56.14	1.09	Gradient Boost (General Model)	11	0.912	6750	301.3595217762596	1158770	0.39	1171	196	30809	None
29109	7.48	0.0	Neural Network (Specific Model)	11	0.877	2505	233.38403041825094	209663	0.57	263	80	5617	None
2926	80.2	0.47	Neural Network (Specific Model)	11	0.889	10605	347.8173237090505	2111206	0.46	1801	257	51770	None
297	80.23	37.23	Gradient Boost (General Model)	11	0.902	30478	295.6204178163185	2488370	0.38	2537	279	122295	None
3010	44.76	0.04	Neural Network (Specific Model)	11	0.897	8487	340.25169491525423	1340677	0.46	1180	194	38741	None
3043	86.17	16.03	Gradient Boost (General Model)	11	0.883	5096	264.64314868804667	3076393	0.35	3430	698	29245	None
307	86.8	0.8	Neural Network (Specific Model)	11	0.868	32070	318.2560975609756	2162723	0.59	1968	105	113606	None
3103	70.59	1.81	Neural Network (Specific Model)	11	0.883	14592	308.57433682911784	1698152	0.61	1621	157	48681	None
3126	64.94	11.94	Gradient Boost (General Model)	11	0.912	4329	280.40812720848055	1042879	0.3	1132	260	21467	None
3213	10.56	3.48	Neural Network (Specific Model)	11	0.883	6276	224.6079027355623	500412	0.25	658	95	25328	None
32551	18.1	0.51	Neural Network (Specific Model)	11	0.881	3599	308.25992779783394	580571	0.38	554	164	12329	None
327	96.07	1.16	Gradient Boost (General Model)	11	0.882	44362	317.2670097198399	1883632	0.41	1749	76	100475	None
