Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
27_contigs:S27_SemiBin_36	73.05	21.48	Neural Network (Specific Model)	11	0.898	5188	265.11741872877246	1822411	0.35	2061	370	16164	None
27_contigs:S27_SemiBin_40	61.7	0.39	Neural Network (Specific Model)	11	0.871	4577	259.61588969139854	1359508	0.45	1523	305	13955	None
27_contigs:S27_SemiBin_41	54.94	0.89	Neural Network (Specific Model)	11	0.875	4501	243.5875656742557	951833	0.38	1142	221	14898	None
27_contigs:S27_SemiBin_43	61.32	0.22	Neural Network (Specific Model)	11	0.866	4796	268.42835538752365	2455794	0.54	2645	539	14424	None
27_contigs:S27_SemiBin_44	100.0	26.19	Neural Network (Specific Model)	11	0.834	2900367	298.96648199445985	3875803	0.33	3610	47	2900367	None
27_contigs:S27_SemiBin_48	34.58	0.36	Neural Network (Specific Model)	11	0.887	3703	276.478184991274	1604104	0.43	1719	427	13792	None
27_contigs:S27_SemiBin_49	45.05	14.84	Neural Network (Specific Model)	11	0.884	3388	255.51753393665157	1529129	0.52	1768	452	7567	None
27_contigs:S27_SemiBin_51	58.7	1.71	Neural Network (Specific Model)	11	0.836	4607	241.8904077849861	3738538	0.35	4316	836	17571	None
27_contigs:S27_SemiBin_52	59.71	1.09	Neural Network (Specific Model)	11	0.889	4366	255.35822839774207	1978136	0.59	2303	455	12187	None
27_contigs:S27_SemiBin_58	97.46	0.5	Neural Network (Specific Model)	11	0.888	58495	304.31868131868134	2333348	0.54	2275	70	138303	None
27_contigs:S27_SemiBin_59	48.89	1.69	Neural Network (Specific Model)	11	0.89	4462	263.7727626459144	1139940	0.55	1285	265	16189	None
27_contigs:S27_SemiBin_62	19.66	9.74	Neural Network (Specific Model)	11	0.901	7066	296.37799717912554	697937	0.5	709	106	15326	None
27_contigs:S27_SemiBin_64	81.81	25.96	Neural Network (Specific Model)	11	0.624	4728	265.6533490011751	1085908	0.27	851	237	16327	None
27_contigs:S27_SemiBin_67	52.48	2.34	Neural Network (Specific Model)	11	0.889	4747	263.9227828746177	1161286	0.52	1308	262	10987	None
27_contigs:S27_SemiBin_7	59.84	1.56	Neural Network (Specific Model)	11	0.893	4835	274.2759948652118	1432441	0.65	1558	313	17353	None
27_contigs:S27_SemiBin_70	50.08	0.52	Neural Network (Specific Model)	11	0.903	4784	263.6263133851074	1913526	0.71	2189	416	13972	None
27_contigs:S27_SemiBin_72	7.3	0.01	Neural Network (Specific Model)	11	0.837	3837	220.62155963302752	343876	0.37	436	89	10016	None
27_contigs:S27_SemiBin_75	64.37	0.82	Neural Network (Specific Model)	11	0.899	4780	273.68094701240136	1616804	0.59	1774	362	10858	None
27_contigs:S27_SemiBin_78	59.23	1.36	Neural Network (Specific Model)	11	0.885	4608	273.8622267412303	1821226	0.55	1967	406	14709	None
27_contigs:S27_SemiBin_79	11.52	0.01	Neural Network (Specific Model)	11	0.901	3144	267.16883116883116	341622	0.46	385	106	5552	None
27_contigs:S27_SemiBin_86	56.11	18.92	Neural Network (Specific Model)	11	0.843	14687	286.6407862407862	2073204	0.33	2035	184	138260	None
27_contigs:S27_SemiBin_87	24.86	0.45	Neural Network (Specific Model)	11	0.846	40317	299.57013574660635	703184	0.33	663	33	111140	None
27_contigs:S27_SemiBin_9	65.83	3.99	Neural Network (Specific Model)	11	0.857	4603	267.20549040511725	3503534	0.29	3752	786	21750	None
27_contigs:S27_SemiBin_99	62.02	0.99	Neural Network (Specific Model)	11	0.909	4933	275.97029997029995	3061705	0.62	3367	658	19088	None
4_contigs:S4_SemiBin_0	24.09	2.52	Neural Network (Specific Model)	11	0.837	4898	218.1219765031099	2253582	0.44	2894	488	16825	None
4_contigs:S4_SemiBin_1	68.55	2.07	Neural Network (Specific Model)	11	0.891	5502	285.8272166287756	2956473	0.47	3079	587	20198	None
4_contigs:S4_SemiBin_10	21.11	0.02	Neural Network (Specific Model)	11	0.895	3465	242.36252189141857	463070	0.35	571	130	8183	None
4_contigs:S4_SemiBin_119	99.99	0.15	Neural Network (Specific Model)	11	0.896	204912	323.54236641221377	2833065	0.67	2620	18	593243	None
4_contigs:S4_SemiBin_146	4.41	0.82	Neural Network (Specific Model)	11	0.5	6142	83.74236641221374	258048	0.43	524	46	19573	None
4_contigs:S4_SemiBin_2	60.92	19.19	Neural Network (Specific Model)	11	0.913	5559	266.9382402707276	2070160	0.27	2364	416	34365	None
4_contigs:S4_SemiBin_20	83.65	23.23	Neural Network (Specific Model)	11	0.864	6197	291.3169884169884	2613382	0.49	2590	483	26576	None
4_contigs:S4_SemiBin_23	29.48	0.52	Neural Network (Specific Model)	11	0.876	3423	240.23270440251574	522231	0.4	636	153	8367	None
4_contigs:S4_SemiBin_25	50.0	11.6	Neural Network (Specific Model)	11	0.84	6586	264.8910891089109	1622615	0.33	1717	272	63886	None
4_contigs:S4_SemiBin_27	34.34	2.47	Neural Network (Specific Model)	11	0.885	7460	280.4193548387097	970556	0.52	1023	143	204954	None
4_contigs:S4_SemiBin_28	75.95	0.29	Neural Network (Specific Model)	11	0.908	5750	277.48070907194995	1754297	0.59	1918	336	21690	None
4_contigs:S4_SemiBin_35	72.75	1.66	Neural Network (Specific Model)	11	0.893	5349	280.53533568904595	1596191	0.66	1698	319	20053	None
4_contigs:S4_SemiBin_36	89.28	0.7	Neural Network (Specific Model)	11	0.876	12141	285.81657328221763	3316171	0.4	3391	350	58975	None
4_contigs:S4_SemiBin_38	30.25	0.03	Neural Network (Specific Model)	11	0.904	3327	244.57227722772276	408992	0.35	505	119	7582	None
4_contigs:S4_SemiBin_40	22.64	0.05	Neural Network (Specific Model)	11	0.836	3419	242.66055846422339	996095	0.64	1146	288	8386	None
4_contigs:S4_SemiBin_41	22.49	0.46	Neural Network (Specific Model)	11	0.893	3211	243.01863354037266	918246	0.47	1127	279	7098	None
4_contigs:S4_SemiBin_42	41.3	5.47	Neural Network (Specific Model)	11	0.845	3388	259.142144638404	1840769	0.28	2005	531	9892	None
4_contigs:S4_SemiBin_43	9.39	1.08	Neural Network (Specific Model)	11	0.773	4432	203.19409761634506	693295	0.29	881	150	55970	None
4_contigs:S4_SemiBin_44	67.54	3.58	Neural Network (Specific Model)	11	0.875	5761	270.69628836545326	2596379	0.39	2802	508	15540	None
4_contigs:S4_SemiBin_48	24.59	0.37	Neural Network (Specific Model)	11	0.881	3376	249.73246024321796	907367	0.39	1069	248	14140	None
4_contigs:S4_SemiBin_50	90.14	21.05	Neural Network (Specific Model)	11	0.864	10230	253.79615674453655	2332542	0.4	2654	310	45063	None
4_contigs:S4_SemiBin_52	29.3	0.01	Neural Network (Specific Model)	11	0.839	3348	241.14285714285714	632804	0.32	735	182	9670	None
4_contigs:S4_SemiBin_56	84.54	0.4	Neural Network (Specific Model)	11	0.891	8313	286.232741617357	3412698	0.66	3549	504	26393	None
4_contigs:S4_SemiBin_57	33.35	6.28	Neural Network (Specific Model)	11	0.846	15947	276.2433862433862	739992	0.32	756	85	168003	None
4_contigs:S4_SemiBin_6	37.85	3.88	Neural Network (Specific Model)	11	0.89	4237	268.94613124387854	922708	0.53	1021	220	18486	None
4_contigs:S4_SemiBin_60	100.0	32.47	Neural Network (Specific Model)	11	0.836	2955138	294.7653803131991	3777355	0.33	3576	46	2955138	None
4_contigs:S4_SemiBin_64	20.5	0.0	Neural Network (Specific Model)	11	0.891	3282	259.2918367346939	426784	0.42	490	129	5483	None
4_contigs:S4_SemiBin_68	7.27	0.03	Neural Network (Specific Model)	11	0.817	6511	228.35649546827796	277019	0.31	331	53	17463	None
4_contigs:S4_SemiBin_7	100.0	37.15	Neural Network (Specific Model)	11	0.88	556927	309.4742233972241	3184952	0.52	3026	106	1341222	None
4_contigs:S4_SemiBin_71	17.98	0.02	Neural Network (Specific Model)	11	0.884	13909	296.16871704745165	570998	0.67	569	60	26015	None
4_contigs:S4_SemiBin_72	99.96	3.17	Neural Network (Specific Model)	11	0.889	36450	300.62781350482317	2516299	0.54	2488	117	132032	None
4_contigs:S4_SemiBin_74	99.99	0.68	Neural Network (Specific Model)	11	0.861	888959	301.74832495812393	2508417	0.33	2388	6	938090	None
4_contigs:S4_SemiBin_77	100.0	30.77	Neural Network (Specific Model)	11	0.84	2571774	291.85675609155794	4227131	0.33	4063	243	2571774	None
4_contigs:S4_SemiBin_8	71.16	7.93	Neural Network (Specific Model)	11	0.882	571718	306.7618261826183	1891839	0.52	1818	50	781870	None
4_contigs:S4_SemiBin_87	100.0	12.1	Neural Network (Specific Model)	11	0.856	694145	279.85195758564436	2400831	0.4	2452	47	1079246	None
4_contigs:S4_SemiBin_89	26.86	0.47	Neural Network (Specific Model)	11	0.906	3253	258.51194539249144	500375	0.32	586	147	9131	None
4_contigs:S4_SemiBin_9	100.0	17.09	Neural Network (Specific Model)	11	0.89	2758642	310.9208656330749	3238814	0.59	3096	131	2758642	None
7_contigs:S7_SemiBin_1	99.97	0.61	Neural Network (Specific Model)	11	0.86	29263	285.7752059631228	2537171	0.33	2549	122	93676	None
7_contigs:S7_SemiBin_11	49.7	0.25	Neural Network (Specific Model)	11	0.893	3870	259.1913214990138	1763266	0.46	2028	448	15008	None
7_contigs:S7_SemiBin_13	52.58	23.68	Neural Network (Specific Model)	11	0.818	5332	245.5708187815289	2318089	0.32	2577	468	27564	None
7_contigs:S7_SemiBin_14	93.9	78.72	Neural Network (Specific Model)	11	0.831	488601	297.15338967811545	5958637	0.33	5561	96	2799751	None
7_contigs:S7_SemiBin_15	55.65	25.01	Neural Network (Specific Model)	11	0.833	12531	268.27202472952087	2495746	0.33	2588	264	265905	None
7_contigs:S7_SemiBin_16	65.15	39.97	Gradient Boost (General Model)	11	0.859	4624	265.01070265239645	1987402	0.32	2149	431	19313	None
7_contigs:S7_SemiBin_17	47.25	3.38	Neural Network (Specific Model)	11	0.895	3848	269.9564179104478	3025439	0.61	3350	777	14752	None
7_contigs:S7_SemiBin_21	96.67	47.41	Neural Network (Specific Model)	11	0.833	2955145	299.50721100510316	4855702	0.33	4507	54	2955145	None
7_contigs:S7_SemiBin_22	47.18	30.82	Neural Network (Specific Model)	11	0.848	123437	303.4862227324914	1867608	0.33	1742	91	368984	None
7_contigs:S7_SemiBin_24	80.05	1.1	Neural Network (Specific Model)	11	0.914	10018	294.1879150066401	1450278	0.32	1506	177	34355	None
7_contigs:S7_SemiBin_31	28.85	4.44	Neural Network (Specific Model)	11	0.853	4188	276.4608150470219	619671	0.33	638	149	23185	None
7_contigs:S7_SemiBin_4	84.23	2.17	Neural Network (Specific Model)	11	0.877	9255	294.84764340518814	5515613	0.63	5474	731	44367	None
7_contigs:S7_SemiBin_46	68.28	13.14	Neural Network (Specific Model)	11	0.884	1333401	308.7998894416805	1892016	0.53	1809	53	1333401	None
7_contigs:S7_SemiBin_49	12.05	4.15	Neural Network (Specific Model)	11	0.803	6112	240.90532544378698	606593	0.56	676	105	19974	None
7_contigs:S7_SemiBin_54	4.36	0.23	Neural Network (Specific Model)	11	0.979	5277	1205.1486486486488	273255	0.36	74	55	20344	None
7_contigs:S7_SemiBin_61	100.0	0.21	Neural Network (Specific Model)	11	0.856	2093215	293.35420743639924	2098832	0.4	2044	3	2093215	None
7_contigs:S7_SemiBin_69	8.18	0.22	Neural Network (Specific Model)	11	0.871	8528	257.9247648902821	282772	0.3	319	43	21912	None
7_contigs:S7_SemiBin_8	44.31	0.24	Neural Network (Specific Model)	11	0.877	3855	266.7808580858086	1380060	0.54	1515	352	11857	None
8_contigs:S8_SemiBin_1	64.26	2.33	Neural Network (Specific Model)	11	0.865	5064	244.01172413793103	1223753	0.4	1450	260	12883	None
8_contigs:S8_SemiBin_11	27.75	1.32	Neural Network (Specific Model)	11	0.887	3471	280.76902654867257	1071345	0.61	1130	309	8141	None
8_contigs:S8_SemiBin_13	58.93	13.12	Neural Network (Specific Model)	11	0.811	70715	278.7290930506478	1747498	0.33	1698	91	405343	None
8_contigs:S8_SemiBin_15	73.83	34.62	Neural Network (Specific Model)	11	0.841	24065	281.08534067446664	2910844	0.33	2906	328	314014	None
8_contigs:S8_SemiBin_16	54.28	20.51	Gradient Boost (General Model)	11	0.831	5953	289.54354669464846	995499	0.34	953	173	93978	None
8_contigs:S8_SemiBin_17	71.6	41.34	Neural Network (Specific Model)	11	0.834	95493	287.50055035773255	3751004	0.33	3634	279	398513	None
8_contigs:S8_SemiBin_19	54.76	26.13	Neural Network (Specific Model)	11	0.85	49783	282.43956503555	2378947	0.32	2391	186	229233	None
8_contigs:S8_SemiBin_21	39.19	6.37	Neural Network (Specific Model)	11	0.898	3484	260.95390070921985	980771	0.54	1128	275	9836	None
8_contigs:S8_SemiBin_22	92.55	0.25	Neural Network (Specific Model)	11	0.883	14478	284.72845275181726	1859699	0.39	1926	172	47242	None
8_contigs:S8_SemiBin_23	34.91	2.94	Neural Network (Specific Model)	11	0.894	3253	276.70217391304345	852602	0.66	920	256	7754	None
8_contigs:S8_SemiBin_28	37.81	17.14	Neural Network (Specific Model)	11	0.883	760759	318.8588143525741	1387034	0.51	1282	76	760759	None
8_contigs:S8_SemiBin_31	10.69	0.13	Neural Network (Specific Model)	11	0.907	3405	256.8191489361702	317819	0.56	376	93	7388	None
8_contigs:S8_SemiBin_39	76.05	3.13	Neural Network (Specific Model)	11	0.871	5933	262.06167108753317	1358846	0.39	1508	254	17423	None
8_contigs:S8_SemiBin_4	71.83	35.06	Neural Network (Specific Model)	11	0.834	39643	286.6414757512645	3462141	0.32	3361	202	177923	None
8_contigs:S8_SemiBin_40	23.3	0.02	Neural Network (Specific Model)	11	0.851	3445	246.82635983263597	415323	0.38	478	119	6962	None
8_contigs:S8_SemiBin_42	25.07	0.0	Neural Network (Specific Model)	11	0.883	3586	270.0660954712362	748746	0.72	817	207	8221	None
8_contigs:S8_SemiBin_43	76.4	2.55	Neural Network (Specific Model)	11	0.903	5769	283.40226244343893	2076275	0.6	2210	386	23027	None
8_contigs:S8_SemiBin_46	99.97	41.91	Neural Network (Specific Model)	11	0.882	468496	314.8609090909091	3527131	0.52	3300	107	1057682	None
8_contigs:S8_SemiBin_59	23.81	0.88	Neural Network (Specific Model)	11	0.894	3620	260.90814558058923	504271	0.5	577	141	8617	None
8_contigs:S8_SemiBin_60	100.0	20.19	Neural Network (Specific Model)	11	0.884	2337606	314.48621460506706	2860065	0.52	2684	114	2337606	None
8_contigs:S8_SemiBin_9	62.05	0.19	Neural Network (Specific Model)	11	0.877	12527	293.4313077939234	1517750	0.54	1514	145	33756	None
8_contigs:S8_SemiBin_94	99.99	0.73	Neural Network (Specific Model)	11	0.89	3433005	321.47321991178325	3433005	0.67	3174	1	3433005	None
9_contigs:S9_SemiBin_1	100.0	40.31	Neural Network (Specific Model)	11	0.839	2900317	301.2326978323322	4117786	0.33	3829	94	2900317	None
9_contigs:S9_SemiBin_107	99.99	0.73	Neural Network (Specific Model)	11	0.89	3432937	321.4683464566929	3432937	0.67	3175	1	3432937	None
9_contigs:S9_SemiBin_11	28.02	0.01	Neural Network (Specific Model)	11	0.832	3418	243.5199034981906	726778	0.32	829	206	9806	None
9_contigs:S9_SemiBin_14	25.85	0.08	Neural Network (Specific Model)	11	0.872	3207	240.22563176895306	456604	0.38	554	135	7573	None
9_contigs:S9_SemiBin_16	62.12	31.57	Neural Network (Specific Model)	11	0.88	97514	315.23344947735194	2461908	0.53	2296	65	778842	None
9_contigs:S9_SemiBin_17	69.14	1.5	Neural Network (Specific Model)	11	0.887	5923	272.3130939809926	1739634	0.54	1894	329	18690	None
9_contigs:S9_SemiBin_19	45.31	5.43	Gradient Boost (General Model)	11	0.836	6612	262.0590631364562	921764	0.32	982	154	158537	None
9_contigs:S9_SemiBin_20	100.0	16.95	Neural Network (Specific Model)	11	0.837	2814815	297.25963094852705	3286566	0.33	3089	93	2814815	None
9_contigs:S9_SemiBin_22	100.0	0.0	Neural Network (Specific Model)	11	0.833	2435613	305.10860748084724	2435613	0.36	2219	1	2435613	None
9_contigs:S9_SemiBin_24	65.35	0.9	Neural Network (Specific Model)	11	0.884	4618	272.25931758530186	1757691	0.54	1905	392	13077	None
9_contigs:S9_SemiBin_29	100.0	0.07	Neural Network (Specific Model)	11	0.876	720122	308.4091144484723	2036238	0.39	1931	3	942523	None
9_contigs:S9_SemiBin_32	25.66	0.01	Neural Network (Specific Model)	11	0.888	3391	261.01383125864453	635943	0.66	723	181	9174	None
9_contigs:S9_SemiBin_33	39.69	0.63	Neural Network (Specific Model)	11	0.84	5118	259.9557362240289	1026115	0.33	1107	217	15522	None
9_contigs:S9_SemiBin_34	23.18	0.08	Neural Network (Specific Model)	11	0.866	3480	238.6103202846975	463655	0.38	562	130	6760	None
9_contigs:S9_SemiBin_35	100.0	21.68	Neural Network (Specific Model)	11	0.898	331516	315.7145230973745	3167792	0.59	3009	212	941084	None
9_contigs:S9_SemiBin_37	79.99	0.86	Neural Network (Specific Model)	11	0.896	5927	276.92789059262327	2231989	0.61	2413	412	20277	None
9_contigs:S9_SemiBin_49	100.0	0.08	Neural Network (Specific Model)	11	0.896	110729	321.4193548387097	2830813	0.67	2635	41	385295	None
9_contigs:S9_SemiBin_5	100.0	15.66	Neural Network (Specific Model)	11	0.881	2403448	311.74811178247734	2806981	0.52	2648	124	2403448	None
9_contigs:S9_SemiBin_50	14.01	0.0	Neural Network (Specific Model)	11	0.857	4712	261.21975308641976	369906	0.33	405	84	12741	None
9_contigs:S9_SemiBin_73	99.99	1.05	Neural Network (Specific Model)	11	0.877	437711	314.7545103092784	3333901	0.54	3104	17	1504281	None
9_contigs:S9_SemiBin_8	100.0	47.24	Neural Network (Specific Model)	11	0.838	2658362	288.0866533864542	5169302	0.33	5020	404	2658362	None
9_contigs:S9_SemiBin_9	70.43	16.23	Neural Network (Specific Model)	11	0.879	117817	315.03396226415094	1989057	0.52	1855	82	382456	None
10_contigs:S10_SemiBin_108	100.0	0.17	Neural Network (Specific Model)	11	0.868	4791957	299.273314667241	4791957	0.52	4643	1	4791957	None
10_contigs:S10_SemiBin_11	100.0	42.26	Neural Network (Specific Model)	11	0.814	500665	285.2204700061843	3393922	0.52	3234	99	1653655	None
10_contigs:S10_SemiBin_110	100.0	0.13	Neural Network (Specific Model)	11	0.876	2904133	312.0582449373192	5529398	0.58	5185	13	2904133	None
10_contigs:S10_SemiBin_127	99.99	1.2	Neural Network (Specific Model)	11	0.815	2180568	289.0977479635841	2216127	0.52	2087	12	2180568	None
10_contigs:S10_SemiBin_13	53.96	13.1	Neural Network (Specific Model)	11	0.832	4414	258.55945779420824	1510957	0.53	1623	343	18010	None
10_contigs:S10_SemiBin_14	23.7	4.35	Neural Network (Specific Model)	11	0.836	10837	224.60965323336458	1713558	0.5	2134	207	45121	None
10_contigs:S10_SemiBin_20	77.73	5.28	Neural Network (Specific Model)	11	0.885	6316	279.7648135438115	4139665	0.56	4371	731	22851	None
10_contigs:S10_SemiBin_22	84.09	0.02	Neural Network (Specific Model)	11	0.881	28317	306.4016747703944	3857728	0.51	3702	193	84394	None
10_contigs:S10_SemiBin_24	30.95	0.02	Neural Network (Specific Model)	11	0.892	3580	274.72457627118644	1523979	0.67	1652	421	11969	None
10_contigs:S10_SemiBin_30	16.77	0.51	Neural Network (Specific Model)	11	0.894	4629	268.25729729729727	830986	0.51	925	177	15755	None
10_contigs:S10_SemiBin_32	96.33	0.73	Neural Network (Specific Model)	11	0.854	17309	267.0463755065286	2077738	0.4	2221	162	59293	None
10_contigs:S10_SemiBin_34	100.0	4.01	Neural Network (Specific Model)	11	0.848	2658363	302.2857142857143	2742954	0.34	2569	22	2658363	None
10_contigs:S10_SemiBin_35	87.56	0.25	Neural Network (Specific Model)	11	0.881	9362	276.61170212765956	1768200	0.39	1880	225	34659	None
10_contigs:S10_SemiBin_36	36.78	2.57	Neural Network (Specific Model)	11	0.894	60378	314.86757425742576	851268	0.54	808	47	153189	None
10_contigs:S10_SemiBin_37	76.6	34.9	Neural Network (Specific Model)	11	0.887	1754343	316.6085106382979	2762574	0.52	2585	76	1754343	None
10_contigs:S10_SemiBin_5	100.0	1.02	Neural Network (Specific Model)	11	0.836	2832235	299.39252682204955	2901156	0.33	2703	16	2832235	None
10_contigs:S10_SemiBin_6	99.38	44.7	Neural Network (Specific Model)	11	0.832	2814815	281.63349561830574	5205926	0.33	5135	482	2814815	None
10_contigs:S10_SemiBin_8	100.0	25.35	Neural Network (Specific Model)	11	0.836	2900355	296.3850931677019	3421439	0.33	3220	75	2900355	None
10_contigs:S10_SemiBin_81	99.99	0.73	Neural Network (Specific Model)	11	0.89	3432971	321.0919359899592	3441796	0.67	3187	4	3432971	None
10_contigs:S10_SemiBin_88	99.99	0.16	Neural Network (Specific Model)	11	0.896	219410	323.2773109243698	2828962	0.67	2618	18	488220	None
10_contigs:S10_SemiBin_91	100.0	1.08	Neural Network (Specific Model)	11	0.87	3746240	313.2789975604347	4862557	0.52	4509	24	3746240	None
11_contigs:S11_SemiBin_10	100.0	32.47	Neural Network (Specific Model)	11	0.875	3333634	307.5729212983548	4735146	0.54	4498	108	3333634	None
11_contigs:S11_SemiBin_11	85.77	44.6	Neural Network (Specific Model)	11	0.874	18029	295.3245859872612	3971790	0.54	3925	301	74267	None
11_contigs:S11_SemiBin_114	6.66	4.91	Neural Network (Specific Model)	11	0.617	11788	154.19362186788155	326298	0.39	439	36	23059	None
11_contigs:S11_SemiBin_12	99.99	6.47	Neural Network (Specific Model)	11	0.89	2474135	309.05027932960894	2603096	0.54	2506	24	2474135	None
11_contigs:S11_SemiBin_155	99.99	0.96	Neural Network (Specific Model)	11	0.898	1799233	319.809376210771	2751992	0.59	2581	5	1799233	None
11_contigs:S11_SemiBin_24	96.01	2.57	Neural Network (Specific Model)	11	0.864	15581	297.5492570170611	1875325	0.42	1817	166	69033	None
11_contigs:S11_SemiBin_241	100.0	0.07	Neural Network (Specific Model)	11	0.89	2808702	323.006968641115	2808702	0.55	2583	1	2808702	None
11_contigs:S11_SemiBin_26	99.89	0.54	Neural Network (Specific Model)	11	0.837	19435	254.34658703071673	5334766	0.35	5860	390	62634	None
11_contigs:S11_SemiBin_3	93.03	2.48	Neural Network (Specific Model)	11	0.869	20728	304.1641835966892	6968311	0.65	6645	482	74392	None
11_contigs:S11_SemiBin_35	100.0	2.96	Neural Network (Specific Model)	11	0.846	2434659	315.42907523510974	2850629	0.43	2552	34	2434659	None
11_contigs:S11_SemiBin_49	67.2	0.93	Neural Network (Specific Model)	11	0.836	18043	285.9859906604403	1535992	0.33	1499	115	55911	None
11_contigs:S11_SemiBin_5	89.72	59.12	Neural Network (Specific Model)	11	0.842	19838	279.48259334006053	3942593	0.33	3964	293	74717	None
11_contigs:S11_SemiBin_60	99.9	0.53	Neural Network (Specific Model)	11	0.864	21027	279.10047281323875	2456039	0.33	2538	189	83303	None
11_contigs:S11_SemiBin_67	99.84	1.74	Neural Network (Specific Model)	11	0.909	16700	310.8181124395828	4027163	0.66	3931	336	56169	None
11_contigs:S11_SemiBin_7	26.32	30.12	Neural Network (Specific Model)	11	0.861	17297	313.33811171527435	2204868	0.34	2023	190	65030	None
11_contigs:S11_SemiBin_73	96.31	0.72	Neural Network (Specific Model)	11	0.892	18124	319.7183954619125	2649964	0.63	2468	211	51601	None
11_contigs:S11_SemiBin_86	11.11	1.0	Neural Network (Specific Model)	11	0.79	10632	220.2674418604651	430816	0.3	516	52	30456	None
12_contigs:S12_SemiBin_10	82.57	0.04	Neural Network (Specific Model)	11	0.926	7340	330.0901320901321	2749168	0.49	2574	419	32487	None
12_contigs:S12_SemiBin_15	54.37	12.65	Neural Network (Specific Model)	11	0.823	11529	269.33947368421053	1861795	0.33	1900	244	63222	None
12_contigs:S12_SemiBin_16	96.14	49.64	Neural Network (Specific Model)	11	0.841	2814815	295.98358413132695	5393862	0.33	5117	352	2814815	None
12_contigs:S12_SemiBin_17	99.93	0.12	Neural Network (Specific Model)	11	0.896	29182	303.4976923076923	2636252	0.59	2600	144	89705	None
12_contigs:S12_SemiBin_19	91.43	2.68	Neural Network (Specific Model)	11	0.883	12678	301.1177272727273	2246276	0.53	2200	240	37080	None
12_contigs:S12_SemiBin_22	100.0	14.91	Neural Network (Specific Model)	11	0.877	1667059	291.67312468951815	2004596	0.38	2013	59	1667059	None
12_contigs:S12_SemiBin_23	31.49	3.05	Neural Network (Specific Model)	11	0.879	5792	261.1448189762796	711633	0.52	801	135	24370	None
12_contigs:S12_SemiBin_24	8.3	1.31	Neural Network (Specific Model)	11	0.78	4151	198.78472222222223	439096	0.3	576	105	15137	None
12_contigs:S12_SemiBin_28	37.22	0.13	Neural Network (Specific Model)	11	0.899	852502	314.3820638820639	852502	0.51	814	1	852502	None
12_contigs:S12_SemiBin_40	100.0	1.76	Neural Network (Specific Model)	11	0.859	688335	300.01376518218626	2584601	0.33	2470	23	1142926	None
12_contigs:S12_SemiBin_5	92.02	45.42	Gradient Boost (General Model)	11	0.842	17265	269.9620733249052	3038840	0.33	3164	294	241849	None
12_contigs:S12_SemiBin_9	52.78	4.14	Neural Network (Specific Model)	11	0.909	3899	270.27508532423207	1304045	0.6	1465	335	10586	None
12_contigs:S12_SemiBin_97	99.99	0.4	Neural Network (Specific Model)	11	0.876	3350616	319.36941636778613	3350616	0.54	3067	1	3350616	None
23_contigs:S23_SemiBin_0	71.56	0.89	Neural Network (Specific Model)	11	0.896	4930	254.46319569120288	3310998	0.56	3899	746	14999	None
23_contigs:S23_SemiBin_10	100.0	0.15	Neural Network (Specific Model)	11	0.876	4621646	314.77007214335583	4623989	0.51	4297	2	4621646	None
23_contigs:S23_SemiBin_13	100.0	23.18	Neural Network (Specific Model)	11	0.873	299189	299.27959785058067	5920243	0.52	5769	429	1102806	None
23_contigs:S23_SemiBin_19	100.0	33.66	Neural Network (Specific Model)	11	0.836	2799791	300.4647703549061	4124464	0.33	3832	120	2799791	None
23_contigs:S23_SemiBin_26	100.0	0.41	Neural Network (Specific Model)	11	0.847	2658363	303.56735022115	2669002	0.34	2487	5	2658363	None
23_contigs:S23_SemiBin_3	79.35	27.46	Neural Network (Specific Model)	11	0.878	714560	312.2149377593361	5132038	0.58	4820	103	1023682	None
23_contigs:S23_SemiBin_36	99.81	0.32	Neural Network (Specific Model)	11	0.89	17594	281.6829944547135	3073664	0.62	3246	224	70657	None
23_contigs:S23_SemiBin_42	100.0	0.09	Neural Network (Specific Model)	11	0.876	38972	289.02139037433153	1662194	0.38	1683	57	148411	None
23_contigs:S23_SemiBin_46	100.0	0.23	Neural Network (Specific Model)	11	0.868	3014486	299.03113592441485	4802267	0.52	4657	7	3014486	None
23_contigs:S23_SemiBin_48	20.19	5.37	Neural Network (Specific Model)	11	0.854	5862	281.4246231155779	785638	0.34	796	169	27500	None
23_contigs:S23_SemiBin_7	95.09	1.01	Neural Network (Specific Model)	11	0.577	491351	258.6399132321041	1853144	0.45	1383	38	568763	None
23_contigs:S23_SemiBin_9	78.09	0.53	Neural Network (Specific Model)	11	0.885	5191	279.67267341397184	3836726	0.57	4051	821	19762	None
26_contigs:S26_SemiBin_10	16.45	0.01	Neural Network (Specific Model)	11	0.884	3904	258.40589569161	385948	0.53	441	94	13420	None
26_contigs:S26_SemiBin_13	17.76	0.95	Neural Network (Specific Model)	11	0.821	5055	262.3995157384988	790591	0.32	826	132	167372	None
26_contigs:S26_SemiBin_14	100.0	4.31	Neural Network (Specific Model)	11	0.834	2799796	306.0485400075844	2898731	0.33	2637	27	2799796	None
26_contigs:S26_SemiBin_24	97.28	44.22	Neural Network (Specific Model)	11	0.821	2223475	277.82860591430295	3359514	0.51	3314	174	2223475	None
